Frame,Reward,Avg_Reward_Last_1000,Avg_Reward_Last_10000,Avg_Reward_All,Time_Elapsed
175,1.2218783950961505,null,null,0.19870359971752144,00:12:29
176,1.2238405613596652,null,null,0.19992744027888107,00:12:33
177,1.2293363014160057,null,null,0.20115677658029707,00:12:37
178,1.2339946681090903,null,null,0.20239077124840615,00:12:41
179,1.2332914651593132,null,null,0.20362406271356548,00:12:46
180,1.2337528097753894,null,null,0.20485781552334087,00:12:50
181,0.9580300714201062,null,null,0.20581584559476096,00:12:57
182,0.9655924517279731,null,null,0.20678143804648894,00:13:01
183,0.9678864820731925,null,null,0.20774932452856215,00:13:05
184,0.9809342095041372,null,null,0.20873025873806628,00:13:09
185,0.9886237431314249,null,null,0.20971888248119772,00:13:13
186,1.0016925062909394,null,null,0.21072057498748864,00:13:17
187,1.0073568711853764,null,null,0.21172793185867403,00:13:21
188,1.020540383916063,null,null,0.21274847224259008,00:13:25
189,1.0360188624273694,null,null,0.21378449110501746,00:13:29
190,1.0423536792773787,null,null,0.2148268447842948,00:13:33
191,1.0590849837890002,null,null,0.21588592976808382,00:13:38
192,1.066061511732177,null,null,0.21695199127981601,00:13:42
193,1.0775089269709082,null,null,0.21802950020678694,00:13:46
194,1.090841561946467,null,null,0.2191203417687334,00:13:50
195,1.118300590969601,null,null,0.220238642359703,00:13:54
196,1.1414769834603016,null,null,0.2213801193431633,00:13:58
197,1.1544375634262236,null,null,0.22253455690658952,00:14:02
198,1.1591692586935487,null,null,0.22369372616528307,00:14:06
199,1.1707905105671021,null,null,0.2248645166758502,00:14:10
200,1.1724643468127358,null,null,0.22603698102266293,00:14:14
201,1.17536525951761,null,null,0.22721234628218054,00:14:18
202,1.1797667805286045,null,null,0.22839211306270915,00:14:22
203,1.1920320603627639,null,null,0.22958414512307193,00:14:26
204,1.1926229384546998,null,null,0.2307767680615266,00:14:30
205,1.2053160516753811,null,null,0.23198208411320198,00:14:34
206,1.214057865132662,null,null,0.23319614197833466,00:14:38
207,1.212599141394045,null,null,0.23440874111972868,00:14:42
208,1.222095220071884,null,null,0.23563083633980056,00:14:46
209,1.2272114686224704,null,null,0.23685804780842304,00:14:50
210,1.2284603428132441,null,null,0.23808650815123628,00:14:55
211,0.9591042756315555,null,null,0.2390456124268678,00:15:01
212,0.9722518966533348,null,null,0.24001786432352118,00:15:05
213,0.9891781714790931,null,null,0.24100704249500027,00:15:10
214,1.0017179950299164,null,null,0.24200876049003017,00:15:14
215,1.0096623181838593,null,null,0.24301842280821404,00:15:19
216,1.0162753391660144,null,null,0.24403469814738005,00:15:23
217,1.0251581997472379,null,null,0.2450598563471273,00:15:27
218,1.036316387625512,null,null,0.2460961727347528,00:15:31
219,1.0532790659349094,null,null,0.2471494518006877,00:15:35
220,1.0582076196206889,null,null,0.2482076594203084,00:15:39
221,1.0772010178506768,null,null,0.2492848604381591,00:15:43
222,1.086323979297663,null,null,0.25037118441745676,00:15:48
223,1.1028345017532182,null,null,0.25147401891921,00:15:51
224,1.1121427067177936,null,null,0.2525861616259278,00:15:55
225,1.1241136095627946,null,null,0.25371027523549056,00:15:59
226,1.148000330870389,null,null,0.254858275566361,00:16:03
227,1.165735024210559,null,null,0.2560240105905715,00:16:08
228,1.1678952319688927,null,null,0.25719190582254037,00:16:12
229,1.1725219740604236,null,null,0.2583644277966008,00:16:16
230,1.172108691489495,null,null,0.2595365364880903,00:16:20
231,1.180496941114213,null,null,0.2607170334292045,00:16:24
232,1.190191908221298,null,null,0.26190722533742583,00:16:28
233,1.182685508375572,null,null,0.2630899108458014,00:16:32
234,1.1860293532621076,null,null,0.2642759401990635,00:16:36
235,1.19084154895556,null,null,0.2654667817480191,00:16:40
236,1.1866917028218207,null,null,0.26665347345084084,00:16:45
237,1.1941220386355018,null,null,0.26784759548947634,00:16:49
238,1.1955858109094197,null,null,0.26904318130038574,00:16:53
239,1.2043747961525368,null,null,0.2702475560965383,00:16:57
240,1.2034367066897833,null,null,0.2714509928032281,00:17:01
241,0.968516075390943,null,null,0.272419508878619,00:17:08
242,0.9765224117393333,null,null,0.27339603129035833,00:17:12
243,0.9961775389331589,null,null,0.2743922088292915,00:17:16
244,1.0113215180704,null,null,0.2754035303473619,00:17:20
245,1.0262462857969779,null,null,0.2764297766331589,00:17:24
246,1.041642487455332,null,null,0.2774714191206142,00:17:29
247,1.0634503909911142,null,null,0.27853486951160533,00:17:33
248,1.075296090398432,null,null,0.27961016560200375,00:17:37
249,1.0969521542704646,null,null,0.2807071177562742,00:17:41
250,1.1190707115639822,null,null,0.28182618846783825,00:17:45
251,1.1382204611483373,null,null,0.2829644089289866,00:17:49
252,1.1632521595222343,null,null,0.28412766108850884,00:17:54
253,1.1714598543773,null,null,0.2852991209428861,00:17:58
254,1.177765991204537,null,null,0.2864768869340907,00:18:03
255,1.1898650545811855,null,null,0.2876667519886718,00:18:07
256,1.1955830333017967,null,null,0.2888623350219736,00:18:11
257,1.2007698118077075,null,null,0.29006310483378134,00:18:15
258,1.2096964844591815,null,null,0.2912728013182405,00:18:20
259,1.2176864303158057,null,null,0.2924904877485563,00:18:24
260,1.2267511417338797,null,null,0.29371723889029017,00:18:28
261,1.2323212406790829,null,null,0.29494956013096923,00:18:32
262,1.2381544633478119,null,null,0.2961877145943171,00:18:36
263,1.2452103905827336,null,null,0.29743292498489976,00:18:40
264,1.249227133640934,null,null,0.2986821521185407,00:18:45
265,1.2571287806617661,null,null,0.2999392808992025,00:18:49
266,1.2625187625572545,null,null,0.30120179966175975,00:18:53
267,1.266383181656709,null,null,0.3024681828434165,00:18:57
268,1.281364708134263,null,null,0.30374954755155076,00:19:01
269,1.2915806186273786,null,null,0.30504112817017814,00:19:05
270,1.2942084945583492,null,null,0.30633533666473645,00:19:09
271,0.9639241973525079,null,null,0.307299260862089,00:19:15
272,0.987558034999893,null,null,0.30828681889708887,00:19:20
273,0.9983289551311822,null,null,0.30928514785222005,00:19:24
274,1.0063209182017614,null,null,0.31029146877042185,00:19:28
275,1.0205083588340473,null,null,0.31131197712925585,00:19:32
276,1.027000427318229,null,null,0.3123389775565741,00:19:37
277,1.0399007809991647,null,null,0.3133788783375733,00:19:41
278,1.04272601969399,null,null,0.31442160435726724,00:19:45
279,1.0568970138417906,null,null,0.315478501371109,00:19:49
280,1.0665990433432566,null,null,0.3165451004144523,00:19:53
281,1.0945643648019725,null,null,0.31763966477925426,00:19:57
282,1.1144618613806423,null,null,0.31875412664063485,00:20:01
283,1.1183125158491514,null,null,0.319872439156484,00:20:05
284,1.1306754182881686,null,null,0.32100311457477215,00:20:09
285,1.1350886553439004,null,null,0.32213820323011605,00:20:14
286,1.1358078817670367,null,null,0.3232740111118831,00:20:18
287,1.1387891885469932,null,null,0.32441280030043007,00:20:22
288,1.1401839284326432,null,null,0.32555298422886275,00:20:26
289,1.143465416020448,null,null,0.32669644964488315,00:20:30
290,1.1444682345352157,null,null,0.3278409178794184,00:20:34
291,1.14677532795072,null,null,0.3289876932073691,00:20:38
292,1.1482190871504379,null,null,0.33013591229451955,00:20:42
293,1.1439258339140088,null,null,0.33127983812843353,00:20:46
294,1.1494706815376174,null,null,0.3324293088099711,00:20:50
295,1.15411061968011,null,null,0.33358341942965125,00:20:54
296,1.1533763172739668,null,null,0.3347367957469252,00:20:59
297,1.1606636230435918,null,null,0.33589745936996884,00:21:03
298,1.1727674391056402,null,null,0.3370702268090745,00:21:07
299,1.1691621892578328,null,null,0.33823938899833234,00:21:12
300,1.178540860339346,null,null,0.3394179298586717,00:21:16
301,0.9680144183884125,null,null,0.3403859442770601,00:21:22
302,0.972277217635868,null,null,0.34135822149469597,00:21:26
303,0.9813676345702138,null,null,0.3423395891292662,00:21:31
304,0.9960386386904667,null,null,0.3433356277679567,00:21:35
305,1.0095847866408383,null,null,0.34434521255459755,00:21:39
306,1.018488721746572,null,null,0.3453637012763441,00:21:43
307,1.0349419465972878,null,null,0.3463986432229414,00:21:47
308,1.0450163926321467,null,null,0.34744365961557355,00:21:51
309,1.0604027787831476,null,null,0.3485040623943567,00:21:55
310,1.0740972006559217,null,null,0.3495781595950126,00:21:59
311,1.0811535791583449,null,null,0.350659313174171,00:22:03
312,1.0998509699845962,null,null,0.35175916414415553,00:22:07
313,1.1235277177164695,null,null,0.352882691861872,00:22:11
314,1.1484360178129824,null,null,0.35403112787968494,00:22:15
315,1.1606063199843146,null,null,0.35519173419966926,00:22:19
316,1.1865568016525188,null,null,0.3563782910013218,00:22:24
317,1.1973752683842638,null,null,0.35757566626970605,00:22:29
318,1.198682060036626,null,null,0.3587743483297427,00:22:33
319,1.214245870743432,null,null,0.35998859420048607,00:22:37
320,1.2246948916525693,null,null,0.3612132890921387,00:22:41
321,1.2334549879027765,null,null,0.36244674408004146,00:22:46
322,1.2427624730101334,null,null,0.3636895065530516,00:22:50
323,1.2458719484293126,null,null,0.36493537850148094,00:22:54
324,1.2577904101710051,null,null,0.366193168911652,00:22:58
325,1.2591014510985379,null,null,0.3674522703627505,00:23:02
326,1.267924260285863,null,null,0.3687201946230364,00:23:06
327,1.2701480478085774,null,null,0.36999034267084496,00:23:10
328,1.2743159299782543,null,null,0.3712646586008232,00:23:15
329,1.2795450319640347,null,null,0.37254420363278723,00:23:19
330,1.2844137183526725,null,null,0.37382861735113987,00:23:23
331,0.9611842213692583,null,null,0.37478980157250913,00:23:29
332,0.9704544663687515,null,null,0.3757602560388779,00:23:33
333,0.9767548677100825,null,null,0.376737010906588,00:23:37
334,0.9879390040023942,null,null,0.3777249499105904,00:23:42
335,1.008522054422191,null,null,0.3787334719650126,00:23:46
336,1.0190441102093557,null,null,0.3797525160752219,00:23:50
337,1.0208394296244694,null,null,0.38077335550484637,00:23:54
338,1.0270862573074526,null,null,0.3818004417621539,00:23:58
339,1.0388452185485761,null,null,0.38283928698070246,00:24:02
340,1.0663728691696128,null,null,0.3839056598498721,00:24:06
341,1.0723730399833291,null,null,0.38497803288985544,00:24:11
342,1.089452084278311,null,null,0.3860674849741338,00:24:15
343,1.0939125428709313,null,null,0.38716139751700474,00:24:19
344,1.1009964405548918,null,null,0.38826239395755957,00:24:23
345,1.1042692861291732,null,null,0.3893666632436888,00:24:27
346,1.1286165799343324,null,null,0.3904952798236231,00:24:31
347,1.1634909934194335,null,null,0.39165877081704253,00:24:35
348,1.1723884412770396,null,null,0.3928311592583196,00:24:39
349,1.176095388668457,null,null,0.39400725464698805,00:24:44
350,1.1823387722734082,null,null,0.3951895934192614,00:24:48
351,1.193474587697608,null,null,0.39638306800695905,00:24:52
352,1.2013871407841663,null,null,0.3975844551477432,00:24:56
353,1.2089752553010737,null,null,0.39879343040304427,00:25:00
354,1.213604443134352,null,null,0.4000070348461786,00:25:04
355,1.2198886446309385,null,null,0.4012269234908096,00:25:08
356,1.2206462427526383,null,null,0.4024475697335622,00:25:12
357,1.2204704892542504,null,null,0.40366804022281644,00:25:17
358,1.2177791424139972,null,null,0.40488581936523044,00:25:22
359,1.211754229015964,null,null,0.4060975735942464,00:25:26
360,1.2263553569008336,null,null,0.4073239289511473,00:25:30
361,0.9534808064084097,null,null,0.40827740975755566,00:25:37
362,0.9612417222407469,null,null,0.40923865147979643,00:25:41
363,0.9778704478582576,null,null,0.4102165219276547,00:25:46
364,0.9856431486771623,null,null,0.4112021650763319,00:25:51
365,0.9918404671692402,null,null,0.4121940055435011,00:25:55
366,1.0079389248907313,null,null,0.41320194446839187,00:25:59
367,1.0175362048203682,null,null,0.41421948067321224,00:26:04
368,1.028007814336802,null,null,0.415247488487549,00:26:08
369,1.0411847232331881,null,null,0.41628867321078217,00:26:12
370,1.050371478501763,null,null,0.4173390446892839,00:26:17
371,1.064460902701002,null,null,0.4184035055919849,00:26:21
372,1.0740652767288688,null,null,0.4194775708687138,00:26:26
373,1.0953194202935386,null,null,0.4205728902890073,00:26:30
374,1.1039488871606646,null,null,0.42167683917616794,00:26:35
375,1.112999913180277,null,null,0.4227898390893482,00:26:39
376,1.1356221236603226,null,null,0.42392546121300856,00:26:44
377,1.1557344558204297,null,null,0.42508119566882896,00:26:50
378,1.1626985137582935,null,null,0.4262438941825873,00:26:55
379,1.1645704892632112,null,null,0.4274084646718505,00:27:01
380,1.167371627421698,null,null,0.42857583629927215,00:27:07
381,1.1725370250243223,null,null,0.4297483733242965,00:27:11
382,1.1806292284674647,null,null,0.43092900255276395,00:27:17
383,1.186867621063069,null,null,0.432115870173827,00:27:22
384,1.188379029521046,null,null,0.4333042492033481,00:27:27
385,1.1907177898485612,null,null,0.4344949669931967,00:27:32
386,1.1953773602768778,null,null,0.43569034435347354,00:27:37
387,1.1960548164400975,null,null,0.4368863991699137,00:27:41
388,1.1954046671694456,null,null,0.4380818038370831,00:27:46
389,1.2083218378482057,null,null,0.4392901256749313,00:27:51
390,1.2119155300536342,null,null,0.44050204120498493,00:27:55
391,0.9567507014994736,null,null,0.4414587919064844,00:28:02
392,0.968101429918677,null,null,0.4424268933364031,00:28:06
393,0.9783704811304853,null,null,0.4434052638175336,00:28:11
394,0.9897204760733265,null,null,0.4443949842936069,00:28:15
395,0.9993525983664,null,null,0.4453943368919733,00:28:20
396,1.015153026998053,null,null,0.44640948991897134,00:28:25
397,1.0261014515654963,null,null,0.4474355913705369,00:28:30
398,1.0330886736195781,null,null,0.44846868004415646,00:28:35
399,1.0451364738869209,null,null,0.44951381651804345,00:28:40
400,1.0556815689082744,null,null,0.4505694980869517,00:28:45
401,1.0653393644741738,null,null,0.4516348374514259,00:28:51
402,1.0857614944009,null,null,0.4527205989458268,00:28:57
403,1.107855435920754,null,null,0.4538284543817475,00:29:02
404,1.1207760510613958,null,null,0.45494923043280894,00:29:07
405,1.1360755803724,null,null,0.4560853060131813,00:29:12
406,1.1497463315978786,null,null,0.4572350523447792,00:29:18
407,1.1688875457495946,null,null,0.4584039398905288,00:29:24
408,1.1825975612463924,null,null,0.4595865374517752,00:29:28
409,1.1913216476367243,null,null,0.4607778590994119,00:29:33
410,1.1951344491364666,null,null,0.46197299354854837,00:29:38
411,1.1966664171245687,null,null,0.4631696599656729,00:29:43
412,1.218408035215036,null,null,0.46438806800088794,00:29:48
413,1.2292848812508526,null,null,0.4656173528821388,00:29:53
414,1.226428060972248,null,null,0.466843780943111,00:29:58
415,1.2334694191567743,null,null,0.4680772503622678,00:30:04
416,1.232619732545543,null,null,0.46930987009481334,00:30:09
417,1.233460967823452,null,null,0.4705433310626368,00:30:14
418,1.2417880080114791,null,null,0.4717851190706483,00:30:19
419,1.2519900254101648,null,null,0.4730371090960585,00:30:24
420,1.2566047496508042,null,null,0.4742937138457093,00:30:29
421,0.9606579630893094,null,null,0.47525437180879865,00:30:36
422,0.9780891250530878,null,null,0.4762324609338517,00:30:41
423,0.9838707794717855,null,null,0.4772163317133235,00:30:47
424,0.9878423970298871,null,null,0.4782041741103534,00:30:53
425,1.0007507894367924,null,null,0.47920492489979016,00:30:58
426,1.0151936670317565,null,null,0.48022011856682195,00:31:04
427,1.0235018345134113,null,null,0.48124362040133534,00:31:09
428,1.0277201548764345,null,null,0.4822713405562118,00:31:15
429,1.0368979340151971,null,null,0.48330823849022697,00:31:20
430,1.0474097189145324,null,null,0.4843556482091415,00:31:26
431,1.0476485735952503,null,null,0.4854032967827368,00:31:31
432,1.0564832985893216,null,null,0.4864597800813261,00:31:36
433,1.069241612276635,null,null,0.4875290216936028,00:31:41
434,1.080139222492793,null,null,0.4886091609160956,00:31:47
435,1.0950094263817998,null,null,0.4897041703424774,00:31:52
436,1.1073434983335284,null,null,0.4908115138408109,00:31:58
437,1.1301621419889776,null,null,0.4919416759827999,00:32:03
438,1.1454488561759952,null,null,0.49308712483897593,00:32:08
439,1.1472760374362612,null,null,0.4942344008764122,00:32:13
440,1.1464366549968381,null,null,0.495380837531409,00:32:18
441,1.1493178280363225,null,null,0.4965301553594453,00:32:23
442,1.161881171200081,null,null,0.4976920365306454,00:32:27
443,1.1672326574740695,null,null,0.49885926918811946,00:32:33
444,1.169443129129255,null,null,0.5000287123172488,00:32:37
445,1.1731511921568525,null,null,0.5012018635094055,00:32:42
446,1.179150151711071,null,null,0.5023810136611166,00:32:47
447,1.182860130844869,null,null,0.5035638737919615,00:32:52
448,1.1860608989847732,null,null,0.5047499346909463,00:32:56
449,1.1918695131164634,null,null,0.5059418042040628,00:33:01
450,1.1918565780629662,null,null,0.5071336607821257,00:33:05
451,0.95885648267655,null,null,0.5080925172648023,00:33:12
452,0.980640846225199,null,null,0.5090731581110275,00:33:17
453,0.9968887171965786,null,null,0.510070046828224,00:33:22
454,1.0141261284513305,null,null,0.5110841729566753,00:33:27
455,1.0371877394895053,null,null,0.5121213606961649,00:33:32
456,1.0549124560184446,null,null,0.5131762731521833,00:33:36
457,1.0592582669009398,null,null,0.5142355314190842,00:33:40
458,1.0688368648895694,null,null,0.5153043682839737,00:33:45
459,1.081756387573325,null,null,0.5163861246715471,00:33:50
460,1.0894008128546062,null,null,0.5174755254844017,00:33:54
461,1.102702554696291,null,null,0.518578228039098,00:33:59
462,1.1204187761832152,null,null,0.5196986468152812,00:34:03
463,1.1338558930874274,null,null,0.5208325027083687,00:34:07
464,1.1560956399819668,null,null,0.5219885983483505,00:34:12
465,1.1778587242874836,null,null,0.5231664570726381,00:34:17
466,1.1852691600745737,null,null,0.5243517262327126,00:34:21
467,1.1847358614880814,null,null,0.5255364620942007,00:34:26
